case_id,year,year,month,day,hour,minute,county,county_name,city,city_name,latitude,longitude,fatalities,route_type,roadway,functional_system,first_harmful_event,lighting,weather
470909,2022,2022,9,26,23,6,139,POLK (139),0,NOT APPLICABLE,35.20208056,-84.34335,1,State Highway,SR-68,Minor Arterial,Tree (Standing Only),Dark - Not Lighted,Clear
470910,2022,2022,9,29,16,22,143,RHEA (143),0,NOT APPLICABLE,35.55963056,-84.97463056,1,County Road,CR-BACK VALLEY RD,Minor Collector,Tree (Standing Only),Daylight,Clear
470911,2022,2022,9,30,5,44,157,SHELBY (157),1620,MEMPHIS,35.09641111,-89.9873,1,Local Street - Municipality,AIRWAYS BLVD,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
470912,2022,2022,9,30,9,18,163,SULLIVAN (163),290,BRISTOL,36.51390556,-82.26173333,1,US Highway,US-11E/19 SR-34 BRISTOL HWY,Principal Arterial - Other,Pedestrian,Daylight,Clear
470913,2022,2022,9,30,9,40,187,WILLIAMSON (187),0,NOT APPLICABLE,35.97948056,-86.88856944,1,US Highway,US-431 SR-106 HILLSBORO RD,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470914,2022,2022,9,30,12,44,157,SHELBY (157),1620,MEMPHIS,35.07221111,-90.02568889,1,Interstate,I-55,Interstate,Pedestrian,Daylight,Clear
470915,2022,2022,10,1,13,31,157,SHELBY (157),1620,MEMPHIS,35.23238889,-89.89448056,1,State Highway,SR-14 AUSTIN PEAY HWY,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470916,2022,2022,10,1,18,56,157,SHELBY (157),1620,MEMPHIS,35.13094167,-89.86756944,1,Interstate,I-0240,Interstate,Pedestrian,Dark - Lighted,Clear
470917,2022,2022,10,2,0,14,157,SHELBY (157),1620,MEMPHIS,35.02068333,-90.08771944,1,State Highway,SR-175 SHELBY DR,Minor Arterial,Motor Vehicle In-Transport,Dark - Lighted,Clear
470918,2022,2022,9,29,11,52,1,ANDERSON (1),440,CLINTON,36.07915,-84.16221111,1,State Highway,SR-61 S CHARLES G SEIVERS BLVD,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470919,2022,2022,9,28,9,38,71,HARDIN (71),0,NOT APPLICABLE,35.38085,-88.25453056,1,State Highway,SR-69,Major Collector,Tree (Standing Only),Daylight,Clear
470920,2022,2022,9,30,10,50,31,COFFEE (31),0,NOT APPLICABLE,35.56316111,-86.20883056,1,County Road,CR-PANHANDLE RD,Local,Embankment,Daylight,Clear
470921,2022,2022,10,1,18,11,31,COFFEE (31),0,NOT APPLICABLE,35.43256944,-86.03133889,1,Interstate,I-24,Interstate,Motor Vehicle In-Transport,Dusk,Clear
470922,2022,2022,9,5,16,47,141,PUTNAM (141),480,COOKEVILLE,36.09706944,-85.55613889,1,County Road,CR-VERBLE SHERRELL RD,Local,Rollover/Overturn,Daylight,Cloudy
470923,2022,2022,9,26,16,20,155,SEVIER (155),0,NOT APPLICABLE,35.90101111,-83.4244,1,US Highway,US-411 SR-35 NEWPORT HWY,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470924,2022,2022,9,28,3,16,119,MAURY (119),0,NOT APPLICABLE,35.58053056,-87.02266111,1,County Road,CR-MOORESVILLE PK,Major Collector,Guardrail Face,Dark - Not Lighted,Clear
470925,2022,2022,10,1,21,15,133,OVERTON (133),0,NOT APPLICABLE,36.24243889,-85.39698056,1,State Highway,SR-111 COOKEVILLE HWY,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470926,2022,2022,10,3,21,13,157,SHELBY (157),1620,MEMPHIS,35.08333611,-90.02606944,2,Local Street - Municipality,NORRIS RD,Minor Arterial,Motor Vehicle In-Transport,Dark - Lighted,Clear
470927,2022,2022,10,2,0,28,97,LAUDERDALE (97),0,NOT APPLICABLE,35.6806,-89.86533056,1,County Road,CR-CRUTCHER LAKE RD,Local,Tree (Standing Only),Dark - Not Lighted,Clear
470928,2022,2022,9,29,22,16,153,SEQUATCHIE (153),690,DUNLAP,35.33833056,-85.41408056,2,State Highway,SR-28,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470929,2022,2022,10,5,15,32,125,MONTGOMERY (125),410,CLARKSVILLE,36.62882222,-87.37571667,1,State Highway,SR-236 TINY TOWN RD,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470930,2022,2022,10,2,12,8,125,MONTGOMERY (125),0,NOT APPLICABLE,36.40095,-87.44121111,1,County Road,CR-BUDDS CREEK RD,Minor Collector,Ditch,Daylight,Clear
470931,2022,2022,10,7,0,12,145,ROANE (145),1060,HARRIMAN,35.88901944,-84.52348889,1,Interstate,I-40,Interstate,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470932,2022,2022,9,30,23,14,93,KNOX (93),1300,KNOXVILLE,35.98321111,-83.89841111,1,US Highway,US-11/70 SR-1 E MAGNOLIA AVE,Principal Arterial - Other,Pedalcyclist,Dark - Lighted,Clear
470933,2022,2022,10,5,14,30,169,TROUSDALE (169),1070,HARTSVILLE,36.39043056,-86.15721111,1,Local Street - Municipality,E MAIN ST,Local,Mail Box,Daylight,Clear
470934,2022,2022,10,6,15,35,99,LAWRENCE (99),0,NOT APPLICABLE,35.00363889,-87.35913889,1,State Highway,SR-227 LEXINGTON HWY,Major Collector,Fence,Daylight,Clear
470935,2022,2022,10,7,16,22,117,MARSHALL (117),1380,LEWISBURG,35.46928889,-86.77043889,1,US Highway,US-31A SR-11 NASHVILLE HWY,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470936,2022,2022,10,8,15,46,29,COCKE (29),0,NOT APPLICABLE,36.02903889,-83.24643889,1,US Highway,US-25E SR-32,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470937,2022,2022,9,26,23,24,37,DAVIDSON (37),1760,NASHVILLE,36.17496111,-86.75985,1,Local Street - Municipality,MAIN ST,Minor Arterial,Pedestrian,Dark - Lighted,Clear
470938,2022,2022,10,5,18,16,69,HARDEMAN (69),0,NOT APPLICABLE,35.10188889,-89.16551111,1,State Highway,SR-18,Minor Arterial,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470939,2022,2022,10,6,19,15,113,MADISON (113),1200,JACKSON,35.65655,-88.85373889,1,Local Street - Municipality,OLD HICKORY BLVD,Minor Arterial,Pedestrian,Dark - Lighted,Clear
470940,2022,2022,10,8,99,99,33,CROCKETT (33),0,NOT APPLICABLE,35.85618889,-89.2601,1,County Road,CR-ANTIOCH RD,Local,Ditch,Dark - Not Lighted,Clear
470941,2022,2022,10,8,17,16,13,CAMPBELL (13),350,CARYVILLE,36.32033889,-84.24226944,2,County Road,CR-OLD HIGHWAY 63,Minor Collector,Other Fixed Object,Daylight,Clear
470942,2022,2022,10,8,19,24,105,LOUDON (105),0,NOT APPLICABLE,35.6739,-84.2723,1,State Highway,SR-444 TELLICO PKWY,Minor Arterial,Tree (Standing Only),Dark - Not Lighted,Clear
470943,2022,2022,10,7,15,43,179,WASHINGTON (179),1250,JOHNSON CITY,36.32604722,-82.31658056,1,State Highway,SR-91 E MAIN ST,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470944,2022,2022,10,8,1,26,37,DAVIDSON (37),1760,NASHVILLE,36.07753889,-86.72478889,1,Local Street - Municipality,WALLACE RD,Major Collector,Pedestrian,Dark - Lighted,Clear
470945,2022,2022,10,8,22,31,49,FENTRESS (49),0,NOT APPLICABLE,36.41086111,-84.92316944,1,US Highway,US-127 SR-28 S YORK HWY,Principal Arterial - Other,Tree (Standing Only),Dark - Not Lighted,Clear
470946,2022,2022,10,10,14,7,45,DYER (45),0,NOT APPLICABLE,36.19628056,-89.45601944,1,State Highway,SR-78 LAKE RD,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470947,2022,2022,10,6,20,57,113,MADISON (113),0,NOT APPLICABLE,35.48761944,-88.87511111,1,County Road,CR-ROCHELLE RD,Local,Tree (Standing Only),Dark - Not Lighted,Clear
470948,2022,2022,10,11,15,7,115,MARION (115),0,NOT APPLICABLE,35.09633056,-85.73693056,1,Interstate,I-24 US-64,Interstate,Motor Vehicle In-Transport,Daylight,Reported as Unknown
470950,2022,2022,8,19,23,45,95,LAKE (95),0,NOT APPLICABLE,36.4438,-89.44146111,1,County Road,CR-CATES LANDING RD,Minor Collector,Embankment,Dark - Not Lighted,Clear
470951,2022,2022,8,26,13,25,165,SUMNER (165),2565,WHITE HOUSE,36.42678889,-86.69191667,1,Local Street - Municipality,POPLAR RIDGE RD,Local,Motor Vehicle In-Transport,Daylight,Clear
470952,2022,2022,10,5,13,8,103,LINCOLN (103),840,FAYETTEVILLE,35.1444,-86.58733889,1,US Highway,US-64 SR-15 WILSON PKWY,Principal Arterial - Other,Curb,Daylight,Clear
470953,2022,2022,10,7,21,10,1,ANDERSON (1),0,NOT APPLICABLE,36.03660833,-84.11931111,1,County Road,CR-OLD EDGEMOOR RD,Local,"Post, Pole or Other Supports",Dark - Not Lighted,Clear
470954,2022,2022,9,12,17,0,65,HAMILTON (65),400,CHATTANOOGA,35.01721944,-85.29391389,1,Interstate,I-24 RAMP,Interstate,Concrete Traffic Barrier,Daylight,Clear
470955,2022,2022,10,11,6,41,157,SHELBY (157),1620,MEMPHIS,35.01215278,-90.09650278,1,US Highway,US-61 SR-14 S THIRD ST,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470956,2022,2022,10,12,16,10,131,OBION (131),0,NOT APPLICABLE,36.44913889,-88.99318056,1,State Highway,SR-214 KEN-TENN HWY,Major Collector,Tree (Standing Only),Daylight,Cloudy
470957,2022,2022,10,5,1,40,11,BRADLEY (11),420,CLEVELAND,35.15027778,-84.85021111,1,US Highway,US-64 SR-40 INMAN ST SE,Minor Arterial,Pedestrian,Dark - Not Lighted,Clear
470958,2022,2022,10,13,21,16,113,MADISON (113),1200,JACKSON,35.65006944,-88.82671944,1,US Highway,US-412 SR-20 NORTH PKWY,Principal Arterial - Other,Tree (Standing Only),Dark - Lighted,Clear
470959,2022,2022,10,3,15,31,147,ROBERTSON (147),499,Coopertown,36.45908889,-86.89661111,1,US Highway,US-431 SR-65 TOM AUSTIN MEMORI,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470960,2022,2022,10,12,23,25,11,BRADLEY (11),420,CLEVELAND,35.21806111,-84.86261111,1,Interstate,I-75,Interstate,Rollover/Overturn,Dark - Not Lighted,Rain
470961,2022,2022,6,15,13,41,59,GREENE (59),1010,GREENEVILLE,36.17281944,-82.794625,1,US Highway,US-11EBR SR-107 TUSCULUM BLVD,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470962,2022,2022,6,17,23,27,167,TIPTON (167),520,COVINGTON,35.56988056,-89.64838056,1,Local Street - Municipality,N COLLEGE ST,Local,Traffic Sign Support,Dark - Lighted,Clear
470963,2022,2022,8,31,19,30,157,SHELBY (157),1620,MEMPHIS,35.17786667,-89.93731944,1,State Highway,SR-14 JACKSON AVE,Principal Arterial - Other,Pedestrian,Dusk,Clear
470965,2022,2022,9,30,18,32,189,WILSON (189),1360,LEBANON,36.2265,-86.35843056,1,US Highway,US-70 SR-24 LEBANON RD/W MAIN,Principal Arterial - Other,Motor Vehicle In-Transport,Dusk,Clear
470966,2022,2022,10,13,17,4,11,BRADLEY (11),420,CLEVELAND,35.19963611,-84.84226111,1,Local Street - Municipality,STUART RD NE,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470967,2022,2022,10,14,17,23,157,SHELBY (157),1620,MEMPHIS,35.01931667,-90.06823889,1,Local Street - Municipality,HORN LAKE RD,Minor Arterial,Motor Vehicle In-Transport,Dusk,Clear
470968,2022,2022,10,14,17,38,157,SHELBY (157),1620,MEMPHIS,35.07616944,-89.98553889,1,Local Street - Municipality,AIRWAYS BLVD,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470969,2022,2022,10,12,14,15,47,FAYETTE (47),0,NOT APPLICABLE,35.35035,-89.32641111,1,State Highway,SR-76,Minor Arterial,Culvert,Daylight,Clear
470970,2022,2022,10,9,23,34,143,RHEA (143),590,DAYTON,35.479,-85.02553889,1,Local Street - Municipality,ABLE DR,Local,Rollover/Overturn,Dark - Not Lighted,Clear
470971,2022,2022,10,15,18,21,133,OVERTON (133),1420,LIVINGSTON,36.37431111,-85.35573056,1,State Highway,SR-85 HILHAM HWY,Minor Arterial,Tree (Standing Only),Dark - Not Lighted,Clear
470972,2022,2022,10,6,4,36,149,RUTHERFORD (149),0,NOT APPLICABLE,35.96516944,-86.56456111,1,Interstate,I-24,Interstate,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470973,2022,2022,10,8,18,45,35,CUMBERLAND (35),0,NOT APPLICABLE,35.82141111,-85.09281944,1,County Road,CR-VANDEVER RD,Minor Collector,Tree (Standing Only),Dark - Not Lighted,Clear
470974,2022,2022,10,8,18,25,71,HARDIN (71),0,NOT APPLICABLE,35.04131944,-88.33471111,2,State Highway,SR-57,Minor Arterial,Motor Vehicle In-Transport,Dusk,Clear
470975,2022,2022,10,13,21,52,37,DAVIDSON (37),1760,NASHVILLE,36.2528,-86.71708889,1,US Highway,US-31E SR-6 GALLATIN PK,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Clear
470976,2022,2022,10,15,23,0,157,SHELBY (157),1620,MEMPHIS,35.05213056,-89.98066111,1,Local Street - Municipality,WINCHESTER RD,Principal Arterial - Other,Pedestrian,Dark - Lighted,Rain
470977,2022,2022,10,8,19,4,157,SHELBY (157),0,NOT APPLICABLE,35.1287,-89.67817778,1,County Road,CR-REID HOOKER RD,Local,Tree (Standing Only),Dark - Not Lighted,Clear
470978,2022,2022,10,12,16,31,187,WILLIAMSON (187),0,NOT APPLICABLE,35.97635,-86.93163056,1,County Road,CR-OLD NATCHEZ TC,Major Collector,Other Object (not fixed),Daylight,Rain
470979,2022,2022,9,9,11,4,155,SEVIER (155),0,NOT APPLICABLE,35.61851389,-83.42846111,1,US Highway,US-441 SR-71 NEWFOUND GAP RD,Minor Arterial,Motor Vehicle In-Transport,Daylight,Not Reported
470980,2022,2022,8,23,16,34,1,ANDERSON (1),1850,OAK RIDGE,36.02078889,-84.24663056,1,State Highway,SR-95 OAK RIDGE TURNPIKE,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470981,2022,2022,10,12,1,11,149,RUTHERFORD (149),0,NOT APPLICABLE,35.82678889,-86.28973889,1,US Highway,US-70S SR-1 JOHN BRAGG HWY,Principal Arterial - Other,Pedestrian,Dark - Not Lighted,Clear
470982,2022,2022,10,14,2,22,105,LOUDON (105),1370,LENOIR CITY,35.81011944,-84.27626111,1,County Road,CR-TOWN CREEK RD W,Major Collector,Tree (Standing Only),Dark - Not Lighted,Clear
470983,2022,2022,10,16,23,30,37,DAVIDSON (37),1760,NASHVILLE,36.18283056,-86.79865,1,Interstate,I-65 RAMP,Interstate,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470984,2022,2022,10,9,20,30,125,MONTGOMERY (125),410,CLARKSVILLE,36.58814722,-87.29438056,1,Local Street - Municipality,TERMINAL RD,Local,Pedestrian,Dark - Lighted,Clear
470985,2022,2022,10,14,7,15,157,SHELBY (157),0,NOT APPLICABLE,34.99454722,-89.80503333,1,County Road,CR-STATELINE RD,Local,Motor Vehicle In-Transport,Daylight,Clear
470986,2022,2022,8,21,19,11,117,MARSHALL (117),0,NOT APPLICABLE,35.47668056,-86.77573056,1,State Highway,SR-272 VERONA-CANEY RD,Major Collector,Ditch,Daylight,Clear
470987,2022,2022,10,6,12,50,149,RUTHERFORD (149),0,NOT APPLICABLE,35.7416,-86.40863889,1,US Highway,US-231 SR-10 SHELBYVILLE PK,Principal Arterial - Other,Pedalcyclist,Daylight,Clear
470988,2022,2022,10,7,8,8,37,DAVIDSON (37),1760,NASHVILLE,36.15211944,-86.84425,1,US Highway,US-70 SR-24 CHARLOTTE AVE,Principal Arterial - Other,Pedestrian,Daylight,Clear
470989,2022,2022,10,3,8,24,25,CLAIBORNE (25),2375,TAZEWELL,36.45853056,-83.568,1,US Highway,US-25E SR-32 CHURCH ST,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Cloudy
470990,2022,2022,10,19,21,34,157,SHELBY (157),1620,MEMPHIS,35.05153889,-89.91945833,1,Local Street - Municipality,WINCHESTER RD,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
470991,2022,2022,10,17,13,30,179,WASHINGTON (179),0,NOT APPLICABLE,36.16618056,-82.4432,1,State Highway,SR-81,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470992,2022,2022,10,8,9,34,89,JEFFERSON (89),0,NOT APPLICABLE,36.05746111,-83.54693056,1,County Road,CR-PIEDMONT RD,Minor Collector,Motor Vehicle In-Transport,Daylight,Clear
470993,2022,2022,5,2,12,45,167,TIPTON (167),280,BRIGHTON,35.49048889,-89.72963056,1,US Highway,US-51 SR-3,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Cloudy
470994,2022,2022,10,13,5,50,59,GREENE (59),0,NOT APPLICABLE,36.20026111,-83.12975,1,Interstate,I-81,Interstate,Traffic Sign Support,Dark - Not Lighted,Cloudy
470995,2022,2022,10,13,13,5,123,MONROE (123),0,NOT APPLICABLE,35.39288056,-84.33758889,2,State Highway,SR-68,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470996,2022,2022,10,14,9,50,157,SHELBY (157),1620,MEMPHIS,35.03498056,-89.84766944,1,Local Street - Municipality,KIRBY PKWY,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470997,2022,2022,10,16,13,10,157,SHELBY (157),0,NOT APPLICABLE,35.28486944,-89.97053889,1,US Highway,US-51 SR-3 ELVIS PRESLEY BLVD,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470998,2022,2022,10,13,13,31,37,DAVIDSON (37),1760,NASHVILLE,36.25211111,-86.75751111,1,US Highway,US-31W/41 SR-11 DICKERSON PK,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470999,2022,2022,10,7,13,53,37,DAVIDSON (37),1760,NASHVILLE,36.20966111,-86.72471944,1,Local Street - Municipality,GREENFIELD AVE,Major Collector,Rollover/Overturn,Daylight,Clear
471000,2022,2022,10,12,16,59,169,TROUSDALE (169),0,NOT APPLICABLE,36.38186944,-86.12031944,1,State Highway,SR-10,Minor Arterial,Fence,Daylight,Cloudy
471001,2022,2022,10,21,15,15,77,HENDERSON (77),0,NOT APPLICABLE,35.67893889,-88.47908889,1,US Highway,US-412 SR-20,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
471002,2022,2022,7,11,22,30,157,SHELBY (157),1620,MEMPHIS,35.16280278,-89.97573889,1,Local Street - Municipality,N HOLLYWOOD ST,Minor Arterial,Motor Vehicle In-Transport,Dark - Lighted,Clear
471003,2022,2022,8,2,21,35,179,WASHINGTON (179),1250,JOHNSON CITY,36.30648889,-82.36790556,1,US Highway,US-321 SR-381 W STATE OF FRANK,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Clear
471004,2022,2022,10,22,14,1,37,DAVIDSON (37),960,GOODLETTSVILLE,36.32108889,-86.70348889,1,Interstate,I-65,Interstate,Cable Barrier,Daylight,Clear
471005,2022,2022,10,17,11,20,141,PUTNAM (141),480,COOKEVILLE,36.15151111,-85.47451944,1,State Highway,SR-111,Principal Arterial - Other Freeways and Expressways,Motor Vehicle In-Transport,Daylight,Clear
471006,2022,2022,9,8,21,27,31,COFFEE (31),0,NOT APPLICABLE,35.50811944,-85.99653889,1,County Road,CR-RAGSDALE RD,Minor Collector,Ditch,Dark - Not Lighted,Clear
471007,2022,2022,10,22,12,30,31,COFFEE (31),2470,TULLAHOMA,35.38956111,-86.23701944,1,US Highway,US-41A SR-16 N JACKSON ST,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
471008,2022,2022,8,31,16,28,149,RUTHERFORD (149),1750,MURFREESBORO,35.8937,-86.441,1,US Highway,US-41/70S SR-1 NW BROAD ST,Principal Arterial - Other,Other Non-Collision,Daylight,Clear
471009,2022,2022,10,19,12,0,37,DAVIDSON (37),1760,NASHVILLE,36.1812,-86.69563056,1,State Highway,SR-155 BRILEY PKWY,Principal Arterial - Other Freeways and Expressways,Tree (Standing Only),Daylight,Clear
471010,2022,2022,10,20,21,0,167,TIPTON (167),1740,MUNFORD,35.45025,-89.7941,1,Local Street - Municipality,MCLAUGHLIN DR,Local,Pedalcyclist,Dark - Lighted,Clear
471011,2022,2022,10,21,12,50,151,SCOTT (151),1193,HUNTSVILLE,36.4125,-84.53783889,1,US Highway,US-27 SR-29 SCOTT HWY,Principal Arterial - Other,Curb,Daylight,Clear
471012,2022,2022,10,24,2,0,65,HAMILTON (65),400,CHATTANOOGA,35.13877778,-85.24719444,1,State Highway,SR-153,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
471013,2022,2022,9,27,21,13,63,HAMBLEN (63),1700,MORRISTOWN,36.25521944,-83.24003056,1,County Road,CR-JAYBIRD RD,Local,Tree (Standing Only),Dark - Not Lighted,Clear
471014,2022,2022,4,25,6,55,157,SHELBY (157),1620,MEMPHIS,35.14886389,-90.04930833,1,State Highway,SR-175 E SHELBY DR,Minor Arterial,Motor Vehicle In-Transport,Daylight,Rain
471015,2022,2022,10,26,19,13,157,SHELBY (157),1620,MEMPHIS,35.21304167,-90.03248611,1,US Highway,US-51 SR-3 THOMAS ST,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
471017,2022,2022,10,30,12,19,93,KNOX (93),1300,KNOXVILLE,35.96445556,-84.09733056,1,County Road,CR-BALL CAMP PK,Minor Arterial,Tree (Standing Only),Daylight,Clear
471018,2022,2022,10,24,19,45,167,TIPTON (167),0,NOT APPLICABLE,35.48811111,-89.77268056,1,County Road,CR-AKINS STORE RD,Local,Tree (Standing Only),Dark - Not Lighted,Clear
471019,2022,2022,10,27,21,55,37,DAVIDSON (37),1760,NASHVILLE,36.15631111,-86.80725,1,US Highway,US-70 SR-24 CHARLOTTE AVE,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
471020,2022,2022,10,30,1,30,157,SHELBY (157),1620,MEMPHIS,35.08219444,-89.95787778,1,US Highway,US-78 SR-4 LAMAR AVE,Principal Arterial - Other,Curb,Dark - Lighted,Rain
471021,2022,2022,10,30,15,20,157,SHELBY (157),1620,MEMPHIS,35.02038611,-89.83988056,1,State Highway,SR-175 SHELBY DR,Principal Arterial - Other,Pedestrian,Daylight,Cloudy
471023,2022,2022,10,13,21,52,157,SHELBY (157),1620,MEMPHIS,35.21823056,-89.97553889,1,Local Street - Municipality,RANGE LINE RD,Minor Arterial,Pedestrian,Dark - Lighted,Clear
471024,2022,2022,10,13,23,2,157,SHELBY (157),0,NOT APPLICABLE,35.04021111,-89.80156111,1,State Highway,SR-385,Principal Arterial - Other Freeways and Expressways,Pedestrian,Dark - Not Lighted,Clear
471025,2022,2022,10,26,20,55,157,SHELBY (157),0,NOT APPLICABLE,35.03316944,-89.79584722,1,County Road,CR-HACKS CROSS RD,Minor Arterial,Pedestrian,Dark - Lighted,Clear
471026,2022,2022,10,25,15,10,107,MCMINN (107),110,ATHENS,35.4886,-84.62636944,1,Interstate,I-75,Interstate,Motor Vehicle In-Transport,Daylight,Clear
471027,2022,2022,10,25,19,24,149,RUTHERFORD (149),0,NOT APPLICABLE,35.96208889,-86.5626,1,Interstate,I-24,Interstate,Motor Vehicle In-Transport,Dark - Not Lighted,Cloudy
471028,2022,2022,11,1,19,6,157,SHELBY (157),1620,MEMPHIS,35.17476389,-89.97976111,1,Local Street - Municipality,MU-CHELSEA AVE,Minor Arterial,Pedestrian,Dark - Lighted,Clear
471029,2022,2022,11,1,0,33,119,MAURY (119),2350,SPRING HILL,35.73923056,-86.94586944,1,US Highway,US-31 SR-6 RAMP,Principal Arterial - Other,Guardrail Face,Dark - Not Lighted,Clear
471030,2022,2022,10,31,8,36,97,LAUDERDALE (97),0,NOT APPLICABLE,35.8779,-89.42413056,1,US Highway,US-51 SR-3 JERE B FORD HWY,Principal Arterial - Other,Embankment,Daylight,Cloudy
471031,2022,2022,11,2,6,2,157,SHELBY (157),1620,MEMPHIS,35.20258611,-90.03400278,1,US Highway,US-51 SR-3 THOMAS ST,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
471032,2022,2022,11,3,3,29,157,SHELBY (157),1620,MEMPHIS,35.14924167,-89.9372,1,US Highway,US-64/70 SR-1 SUMMER AVE,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
471033,2022,2022,11,3,10,47,179,WASHINGTON (179),1250,JOHNSON CITY,36.35648056,-82.38346111,2,US Highway,US-11E/19W SR-34 N ROAN ST,Principal Arterial - Other,Curb,Daylight,Clear
471034,2022,2022,10,29,12,29,123,MONROE (123),0,NOT APPLICABLE,35.34943056,-84.35358056,1,State Highway,SR-39 MECCA PK,Minor Arterial,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",Daylight,Clear
471035,2022,2022,11,2,19,25,55,GILES (55),0,NOT APPLICABLE,35.39105,-87.02246944,1,US Highway,US-31 SR-7 COLUMBIA HWY,Minor Arterial,Traffic Sign Support,Dark - Not Lighted,Clear
471036,2022,2022,11,3,19,12,157,SHELBY (157),1620,MEMPHIS,35.10863611,-89.98266944,1,Local Street - Municipality,PARK AVE,Minor Arterial,Pedestrian,Dark - Lighted,Clear
471037,2022,2022,11,3,20,30,91,JOHNSON (91),0,NOT APPLICABLE,36.36946944,-81.94513889,1,County Road,CR-LAKEVIEW RD,Minor Collector,Embankment,Dark - Not Lighted,Clear
471038,2022,2022,10,29,5,45,55,GILES (55),0,NOT APPLICABLE,35.07646944,-87.12816944,1,County Road,CR-BLACK RD,Local,Rollover/Overturn,Dark - Not Lighted,Clear
471039,2022,2022,11,2,19,21,37,DAVIDSON (37),1760,NASHVILLE,36.27963889,-86.75,1,US Highway,US-31W/41 SR-11 DICKERSON PK,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
471040,2022,2022,11,3,18,35,187,WILLIAMSON (187),850,FRANKLIN,35.85003889,-86.83221111,1,Interstate,I-65,Interstate,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
471041,2022,2022,11,3,23,23,157,SHELBY (157),1620,MEMPHIS,35.07496667,-89.92113056,1,Local Street - Municipality,AMERICAN WAY,Minor Arterial,Pedestrian,Dark - Lighted,Clear
471042,2022,2022,11,2,6,58,45,DYER (45),0,NOT APPLICABLE,36.04781944,-89.31673056,1,County Road,CR-JONES RD,Minor Collector,Motor Vehicle In-Transport,Dawn,Rain
471043,2022,2022,11,6,10,20,143,RHEA (143),0,NOT APPLICABLE,35.65103889,-84.83063056,1,County Road,CR-WOLF CREEK RD,Local,Embankment,Daylight,Clear
471044,2022,2022,11,7,4,49,33,CROCKETT (33),0,NOT APPLICABLE,35.74656111,-89.06963056,1,County Road,CR-CYPRESS CHURCH RD,Local,Ditch,Dark - Not Lighted,Cloudy
471045,2022,2022,10,31,18,49,169,TROUSDALE (169),0,NOT APPLICABLE,36.42221111,-86.09085,1,State Highway,SR-10,Minor Arterial,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
471046,2022,2022,10,23,15,45,73,HAWKINS (73),0,NOT APPLICABLE,36.3138,-83.22303056,1,County Road,CR-SLATE HILL RD,Minor Collector,Traffic Sign Support,Daylight,Clear
471047,2022,2022,10,28,17,45,5,BENTON (5),0,NOT APPLICABLE,35.99848889,-88.10948056,1,US Highway,US-641 SR-69,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
