mstrrecnbr,collision_ts,year,county,countystat,crash,crash_type,fatalities,non_motorists,commercial,fatal_c,nonmotor_c,truck_c,fatalc,serious_injuries,ped,bike,lighting,weather,first_harmful_event,latitude,longitude,in_city,src_layer
101595492,2017-03-19,2017,,19.0,,,1,0,N,1.0,0.0,0.0,,,,,,,,36.03875,-86.78261,False,Crashes_2010_2019_MPO
101327160,2016-08-13,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01235,-86.68873,False,Crashes_2010_2019_MPO
101951027,2018-03-21,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04125,-86.7783,False,Crashes_2010_2019_MPO
102605377,2019-12-22,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04668,-86.77761,False,Crashes_2010_2019_MPO
101736670,2017-08-20,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94719,-86.82094,False,Crashes_2010_2019_MPO
102106061,2018-08-11,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99693,-86.68648,False,Crashes_2010_2019_MPO
101666218,2017-06-06,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02996,-86.6777,False,Crashes_2010_2019_MPO
101098701,2016-02-03,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02319,-86.78678,True,Crashes_2010_2019_MPO
101314739,2016-07-27,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04742,-86.86316,False,Crashes_2010_2019_MPO
100633257,2014-09-24,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93476,-86.81929,False,Crashes_2010_2019_MPO
101631423,2017-05-01,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95213,-86.81832,False,Crashes_2010_2019_MPO
101548463,2017-02-08,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96458,-86.8144,False,Crashes_2010_2019_MPO
100569380,2014-07-05,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92429,-86.79443,False,Crashes_2010_2019_MPO
102065285,2018-07-06,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03256,-86.7687,False,Crashes_2010_2019_MPO
100633754,2014-09-25,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94515,-86.87788,False,Crashes_2010_2019_MPO
101716994,2017-07-31,2017,,94.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,35.92647,-86.82515,False,Crashes_2010_2019_MPO
100696634,2014-11-25,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98223,-86.82118,True,Crashes_2010_2019_MPO
101190753,2016-05-09,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98591,-86.71217,True,Crashes_2010_2019_MPO
100909739,2015-05-30,2015,,19.0,,,1,0,N,1.0,0.0,0.0,,,,,,,,36.03994,-86.78229,False,Crashes_2010_2019_MPO
102589812,2019-12-06,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99707,-86.69017,False,Crashes_2010_2019_MPO
102289716,2019-01-27,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05364,-86.73616,False,Crashes_2010_2019_MPO
102042931,2018-06-11,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94183,-86.8557,False,Crashes_2010_2019_MPO
100963098,2015-09-18,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0374,-86.78657,False,Crashes_2010_2019_MPO
102246195,2018-12-14,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01371,-86.73828,False,Crashes_2010_2019_MPO
102292860,2019-01-31,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99514,-86.79782,True,Crashes_2010_2019_MPO
100882690,2015-07-07,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04001,-86.74349,False,Crashes_2010_2019_MPO
102503250,2019-09-07,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95078,-86.80647,False,Crashes_2010_2019_MPO
102053267,2018-06-25,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93586,-86.81813,False,Crashes_2010_2019_MPO
100593190,2014-08-08,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9653,-86.81239,False,Crashes_2010_2019_MPO
101488606,2016-12-27,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9524,-86.81798,False,Crashes_2010_2019_MPO
100462538,2014-03-08,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94583,-86.82515,False,Crashes_2010_2019_MPO
101888415,2018-01-16,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93722,-86.87879,False,Crashes_2010_2019_MPO
100832226,2015-05-11,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03671,-86.78679,False,Crashes_2010_2019_MPO
101812171,2017-11-02,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04114,-86.77621,False,Crashes_2010_2019_MPO
102030692,2018-06-01,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99197,-86.68421,False,Crashes_2010_2019_MPO
100415393,2013-12-06,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95313,-86.81509,False,Crashes_2010_2019_MPO
101995662,2018-05-01,2018,,19.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,36.0473,-86.86274,False,Crashes_2010_2019_MPO
101194070,2016-05-13,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05128,-86.71429,False,Crashes_2010_2019_MPO
102348471,2019-04-02,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96688,-86.81117,True,Crashes_2010_2019_MPO
100979689,2015-10-15,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95108,-86.84831,False,Crashes_2010_2019_MPO
101422183,2016-10-25,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03113,-86.75141,False,Crashes_2010_2019_MPO
101456632,2016-11-20,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.00417,-86.79083,True,Crashes_2010_2019_MPO
101074102,2016-01-08,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02547,-86.71305,False,Crashes_2010_2019_MPO
100848740,2015-05-22,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04574,-86.70892,False,Crashes_2010_2019_MPO
101902301,2018-01-31,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04393,-86.6933,False,Crashes_2010_2019_MPO
102066251,2018-07-06,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99239,-86.82842,True,Crashes_2010_2019_MPO
100436700,2014-01-30,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95415,-86.82636,False,Crashes_2010_2019_MPO
101831462,2017-11-20,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04012,-86.78074,False,Crashes_2010_2019_MPO
101606462,2017-04-06,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.00717,-86.78806,True,Crashes_2010_2019_MPO
101208954,2016-05-20,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99578,-86.78176,True,Crashes_2010_2019_MPO
100714372,2014-12-29,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94707,-86.8219,False,Crashes_2010_2019_MPO
101010093,2015-11-15,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04737,-86.69452,False,Crashes_2010_2019_MPO
100829344,2015-05-05,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94883,-86.76631,True,Crashes_2010_2019_MPO
101744786,2017-08-28,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03081,-86.78356,True,Crashes_2010_2019_MPO
100886210,2015-07-14,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04168,-86.74793,False,Crashes_2010_2019_MPO
101993301,2018-04-29,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04555,-86.71136,False,Crashes_2010_2019_MPO
102194044,2018-10-29,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03689,-86.81684,True,Crashes_2010_2019_MPO
102343640,2019-03-28,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04519,-86.71582,False,Crashes_2010_2019_MPO
100750408,2015-02-20,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04105,-86.7486,False,Crashes_2010_2019_MPO
101640147,2017-05-10,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93681,-86.87869,False,Crashes_2010_2019_MPO
102430981,2019-06-28,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04525,-86.71451,False,Crashes_2010_2019_MPO
101352100,2016-09-01,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96494,-86.79378,True,Crashes_2010_2019_MPO
102304602,2019-02-13,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03412,-86.81343,True,Crashes_2010_2019_MPO
100859944,2015-06-12,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95124,-86.80883,False,Crashes_2010_2019_MPO
101889677,2018-01-18,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05339,-86.69059,False,Crashes_2010_2019_MPO
102576940,2019-11-22,2019,,94.0,,,0,1,N,0.0,1.0,0.0,,,,,,,,36.01642,-86.81755,True,Crashes_2010_2019_MPO
100773415,2015-03-17,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9667,-86.80978,True,Crashes_2010_2019_MPO
101401324,2016-10-11,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93488,-86.82146,False,Crashes_2010_2019_MPO
100734647,2015-02-09,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02469,-86.78356,True,Crashes_2010_2019_MPO
102177260,2018-10-13,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04126,-86.74664,False,Crashes_2010_2019_MPO
100310920,2013-04-01,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94642,-86.80888,False,Crashes_2010_2019_MPO
101010980,2015-11-14,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04705,-86.86295,False,Crashes_2010_2019_MPO
101119609,2016-02-20,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97502,-86.85897,False,Crashes_2010_2019_MPO
101679249,2017-06-21,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0439,-86.68811,False,Crashes_2010_2019_MPO
100224137,2012-09-07,2012,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94755,-86.69619,False,Crashes_2010_2019_MPO
102547083,2019-10-24,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96889,-86.71425,True,Crashes_2010_2019_MPO
100642760,2014-10-13,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93637,-86.81172,False,Crashes_2010_2019_MPO
100807673,2015-04-14,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02834,-86.79148,True,Crashes_2010_2019_MPO
101939106,2018-03-09,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05464,-86.74274,False,Crashes_2010_2019_MPO
101969221,2018-04-06,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96798,-86.81833,True,Crashes_2010_2019_MPO
101164122,2016-04-14,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93446,-86.81991,False,Crashes_2010_2019_MPO
100851552,2015-05-27,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93398,-86.77881,False,Crashes_2010_2019_MPO
102227243,2018-11-28,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04148,-86.7497,False,Crashes_2010_2019_MPO
100204165,2012-07-19,2012,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9979,-86.79882,True,Crashes_2010_2019_MPO
101688199,2017-06-30,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94894,-86.8196,False,Crashes_2010_2019_MPO
101549811,2017-02-07,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97508,-86.80451,True,Crashes_2010_2019_MPO
101184491,2016-04-30,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0412,-86.78252,False,Crashes_2010_2019_MPO
101102584,2016-02-09,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94958,-86.82872,False,Crashes_2010_2019_MPO
101069170,2015-12-30,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04577,-86.85563,False,Crashes_2010_2019_MPO
101817065,2017-11-06,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02394,-86.81964,True,Crashes_2010_2019_MPO
102035239,2018-06-06,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93557,-86.82364,False,Crashes_2010_2019_MPO
101666490,2017-01-05,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99922,-86.80923,True,Crashes_2010_2019_MPO
100498206,2014-04-19,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99733,-86.70331,True,Crashes_2010_2019_MPO
101896634,2018-01-25,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02076,-86.78708,True,Crashes_2010_2019_MPO
100239003,2012-10-16,2012,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98323,-86.80168,True,Crashes_2010_2019_MPO
100832743,2015-05-12,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03941,-86.78239,False,Crashes_2010_2019_MPO
101098717,2016-02-03,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9912,-86.68348,False,Crashes_2010_2019_MPO
101400962,2016-10-11,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03972,-86.76309,False,Crashes_2010_2019_MPO
102463701,2019-07-27,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94675,-86.85178,False,Crashes_2010_2019_MPO
100211048,2012-08-02,2012,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97461,-86.8318,True,Crashes_2010_2019_MPO
102307340,2019-02-16,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05291,-86.68771,False,Crashes_2010_2019_MPO
102533316,2019-10-09,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03319,-86.7876,True,Crashes_2010_2019_MPO
100569085,2014-07-03,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98884,-86.8,True,Crashes_2010_2019_MPO
102546622,2019-10-22,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95467,-86.81184,False,Crashes_2010_2019_MPO
102239025,2018-12-07,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9361,-86.81829,False,Crashes_2010_2019_MPO
100679056,2014-11-09,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98583,-86.67996,False,Crashes_2010_2019_MPO
101751898,2017-09-05,2017,,94.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,35.998568,-86.80556,True,Crashes_2010_2019_MPO
100610843,2014-08-26,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99015,-86.74627,True,Crashes_2010_2019_MPO
100715256,2014-12-30,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98731,-86.74813,True,Crashes_2010_2019_MPO
102489397,2019-08-26,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95521,-86.82562,False,Crashes_2010_2019_MPO
101050777,2015-12-10,2015,,94.0,,,0,1,N,0.0,1.0,0.0,,,,,,,,35.93005,-86.85638,False,Crashes_2010_2019_MPO
101038289,2015-11-28,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0444,-86.78038,False,Crashes_2010_2019_MPO
102249684,2018-12-17,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0023,-86.87751,False,Crashes_2010_2019_MPO
102532172,2019-10-07,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0374,-86.78657,False,Crashes_2010_2019_MPO
100709204,2014-12-18,2014,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03735,-86.78656,False,Crashes_2010_2019_MPO
101963024,2018-03-31,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97041,-86.81832,True,Crashes_2010_2019_MPO
101864390,2017-12-19,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01049,-86.86185,False,Crashes_2010_2019_MPO
102037066,2018-06-08,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04,-86.71277,False,Crashes_2010_2019_MPO
100942962,2015-09-01,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93308,-86.81155,False,Crashes_2010_2019_MPO
102313272,2019-02-23,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03551,-86.78748,True,Crashes_2010_2019_MPO
102093625,2018-07-31,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98492,-86.72678,True,Crashes_2010_2019_MPO
100338364,2013-06-06,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.00343,-86.79191,True,Crashes_2010_2019_MPO
100545034,2014-05-30,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96665,-86.80924,True,Crashes_2010_2019_MPO
102183260,2018-10-20,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93496,-86.77681,False,Crashes_2010_2019_MPO
102327571,2019-03-11,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.00983,-86.78054,True,Crashes_2010_2019_MPO
102078519,2018-07-18,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05296,-86.69743,False,Crashes_2010_2019_MPO
100831658,2015-05-09,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95585,-86.8313,False,Crashes_2010_2019_MPO
102611885,2019-12-30,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03841,-86.713,False,Crashes_2010_2019_MPO
101660184,2017-05-31,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0323,-86.76598,False,Crashes_2010_2019_MPO
102028037,2018-05-30,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0252,-86.85,True,Crashes_2010_2019_MPO
100277070,2013-01-09,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93461,-86.82012,False,Crashes_2010_2019_MPO
101575854,2017-03-07,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92546,-86.87275,False,Crashes_2010_2019_MPO
101467044,2016-12-02,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92254,-86.87194,False,Crashes_2010_2019_MPO
101602717,2017-04-04,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94978,-86.81329,False,Crashes_2010_2019_MPO
100361444,2013-08-01,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95195,-86.81809,False,Crashes_2010_2019_MPO
101777785,2017-10-01,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04561,-86.71697,False,Crashes_2010_2019_MPO
101909149,2018-02-07,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92757,-86.82101,False,Crashes_2010_2019_MPO
101048018,2015-12-11,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92531,-86.86876,False,Crashes_2010_2019_MPO
100681708,2014-11-16,2014,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04338,-86.68907,False,Crashes_2010_2019_MPO
101240761,2016-06-07,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.997449,-86.794498,True,Crashes_2010_2019_MPO
100543394,2014-05-26,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99321,-86.72245,True,Crashes_2010_2019_MPO
101476644,2016-12-14,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99636,-86.68915,False,Crashes_2010_2019_MPO
100562995,2014-06-19,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96665,-86.80941,True,Crashes_2010_2019_MPO
100463720,2014-03-07,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92648,-86.86629,False,Crashes_2010_2019_MPO
101880201,2018-01-07,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01407,-86.71126,False,Crashes_2010_2019_MPO
101554271,2017-02-14,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04684,-86.71344,False,Crashes_2010_2019_MPO
101769866,2017-09-22,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96716,-86.81351,True,Crashes_2010_2019_MPO
101576235,2017-03-07,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97437,-86.83551,False,Crashes_2010_2019_MPO
101976831,2018-04-13,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96749,-86.81868,True,Crashes_2010_2019_MPO
102364421,2019-04-18,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.967259,-86.808563,True,Crashes_2010_2019_MPO
100611383,2014-08-28,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97907,-86.80337,True,Crashes_2010_2019_MPO
102365864,2019-04-19,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03653,-86.78312,False,Crashes_2010_2019_MPO
101703062,2017-07-15,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96725,-86.811,True,Crashes_2010_2019_MPO
100464912,2014-03-16,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99107,-86.77834,True,Crashes_2010_2019_MPO
101682372,2017-06-24,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9912,-86.68349,False,Crashes_2010_2019_MPO
101325541,2016-08-11,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01256,-86.70372,False,Crashes_2010_2019_MPO
102250155,2018-12-18,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94687,-86.85168,False,Crashes_2010_2019_MPO
102478817,2019-08-15,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94978,-86.81329,False,Crashes_2010_2019_MPO
102283660,2019-01-21,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96735,-86.81347,True,Crashes_2010_2019_MPO
101097452,2016-02-01,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96588,-86.80316,True,Crashes_2010_2019_MPO
100252934,2012-11-14,2012,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03689,-86.81684,True,Crashes_2010_2019_MPO
102211363,2018-11-14,2018,,94.0,,,0,1,N,0.0,1.0,0.0,,,,,,,,35.95104,-86.81656,False,Crashes_2010_2019_MPO
101438421,2016-11-12,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04626,-86.67673,False,Crashes_2010_2019_MPO
101859987,2017-12-15,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96476,-86.81433,False,Crashes_2010_2019_MPO
100311189,2013-04-02,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9335,-86.87766,False,Crashes_2010_2019_MPO
100735124,2015-02-10,2015,,94.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,36.01443,-86.78141,True,Crashes_2010_2019_MPO
100640484,2014-10-09,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99697,-86.79265,True,Crashes_2010_2019_MPO
100722068,2015-01-14,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.00527,-86.78041,True,Crashes_2010_2019_MPO
100962956,2015-09-18,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03899,-86.78258,False,Crashes_2010_2019_MPO
101032322,2015-11-19,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93292,-86.78292,False,Crashes_2010_2019_MPO
102003780,2018-05-08,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03464,-86.80276,True,Crashes_2010_2019_MPO
101492314,2016-12-30,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95776,-86.80257,False,Crashes_2010_2019_MPO
100183425,2012-05-22,2012,,94.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,35.98421,-86.77752,True,Crashes_2010_2019_MPO
100702305,2014-12-06,2014,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04013,-86.78264,False,Crashes_2010_2019_MPO
101851761,2017-12-08,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96269,-86.70663,True,Crashes_2010_2019_MPO
100939843,2015-08-26,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94281,-86.87821,False,Crashes_2010_2019_MPO
102028803,2018-05-31,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92259,-86.87219,False,Crashes_2010_2019_MPO
102230682,2018-11-30,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98718,-86.8164,True,Crashes_2010_2019_MPO
100968995,2015-09-28,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96619,-86.81137,False,Crashes_2010_2019_MPO
101600820,2017-04-02,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95435,-86.81195,False,Crashes_2010_2019_MPO
102272929,2019-01-10,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94925,-86.81944,False,Crashes_2010_2019_MPO
100463278,2014-03-12,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03066,-86.78358,True,Crashes_2010_2019_MPO
100286956,2013-02-02,2013,,94.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,35.9399,-86.83878,False,Crashes_2010_2019_MPO
102255670,2018-12-22,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96458,-86.81449,False,Crashes_2010_2019_MPO
101976392,2018-04-13,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04001,-86.74347,False,Crashes_2010_2019_MPO
101534870,2017-01-26,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99965,-86.79543,True,Crashes_2010_2019_MPO
100885102,2015-07-10,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03543,-86.78577,True,Crashes_2010_2019_MPO
