record_no,source_layer,collision_ts,crash_year,latitude,longitude,in_city,fatalities,non_motorists,truck_involved,serious_injuries,pedestrian,bicycle,crash_type,manner_of_collision,lighting,weather,first_harmful_event
100970548,Crashes_2010_2019_MPO,2015-09-30,2015,35.9479,-86.69536,False,0,0,0,,,,,,,,
100970679,Crashes_2010_2019_MPO,2015-09-30,2015,36.03599,-86.7872,True,0,0,0,,,,,,,,
100970381,Crashes_2010_2019_MPO,2015-09-30,2015,35.94536,-86.87621,False,0,0,0,,,,,,,,
100970340,Crashes_2010_2019_MPO,2015-09-30,2015,36.04526,-86.71704,False,0,0,0,,,,,,,,
100970079,Crashes_2010_2019_MPO,2015-09-30,2015,35.96432,-86.78718,True,0,0,0,,,,,,,,
100970174,Crashes_2010_2019_MPO,2015-09-30,2015,36.04223,-86.74988,False,0,0,0,,,,,,,,
100970078,Crashes_2010_2019_MPO,2015-09-30,2015,36.04307,-86.69,False,0,0,0,,,,,,,,
100970382,Crashes_2010_2019_MPO,2015-09-30,2015,35.96451,-86.83894,False,0,0,0,,,,,,,,
100970495,Crashes_2010_2019_MPO,2015-09-30,2015,36.04549,-86.71195,False,0,0,0,,,,,,,,
100971002,Crashes_2010_2019_MPO,2015-10-01,2015,36.01373,-86.78519,True,0,0,0,,,,,,,,
100973434,Crashes_2010_2019_MPO,2015-10-01,2015,35.94763,-86.69687,False,0,0,0,,,,,,,,
100970702,Crashes_2010_2019_MPO,2015-10-01,2015,35.93446,-86.81991,False,0,0,0,,,,,,,,
100970677,Crashes_2010_2019_MPO,2015-10-01,2015,36.04537,-86.71326,False,0,0,0,,,,,,,,
100971221,Crashes_2010_2019_MPO,2015-10-01,2015,36.02942,-86.71254,False,0,0,0,,,,,,,,
100970680,Crashes_2010_2019_MPO,2015-10-01,2015,35.99071,-86.74517,True,0,0,0,,,,,,,,
100971140,Crashes_2010_2019_MPO,2015-10-01,2015,36.03797,-86.79777,False,0,0,0,,,,,,,,
100970775,Crashes_2010_2019_MPO,2015-10-01,2015,36.0476,-86.7388,False,0,0,0,,,,,,,,
100971081,Crashes_2010_2019_MPO,2015-10-01,2015,36.04245,-86.78219,False,0,0,0,,,,,,,,
100970936,Crashes_2010_2019_MPO,2015-10-01,2015,35.99288,-86.69378,True,0,0,0,,,,,,,,
100970979,Crashes_2010_2019_MPO,2015-10-01,2015,36.03892,-86.8103,False,0,0,0,,,,,,,,
100970655,Crashes_2010_2019_MPO,2015-10-01,2015,36.04289,-86.72632,False,0,0,0,,,,,,,,
100970588,Crashes_2010_2019_MPO,2015-10-01,2015,35.99691,-86.79218,True,0,0,0,,,,,,,,
100974057,Crashes_2010_2019_MPO,2015-10-02,2015,35.92901,-86.84748,False,0,0,0,,,,,,,,
100971684,Crashes_2010_2019_MPO,2015-10-02,2015,35.96199,-86.81523,False,0,0,0,,,,,,,,
100971854,Crashes_2010_2019_MPO,2015-10-02,2015,36.00625,-86.78868,True,0,0,0,,,,,,,,
100971992,Crashes_2010_2019_MPO,2015-10-02,2015,36.03815,-86.784,False,0,0,0,,,,,,,,
100971230,Crashes_2010_2019_MPO,2015-10-02,2015,35.94723,-86.85527,False,0,0,0,,,,,,,,
100973453,Crashes_2010_2019_MPO,2015-10-02,2015,36.01938,-86.76848,True,0,0,0,,,,,,,,
100971852,Crashes_2010_2019_MPO,2015-10-02,2015,35.96798,-86.81833,True,0,0,0,,,,,,,,
100971562,Crashes_2010_2019_MPO,2015-10-02,2015,35.96655,-86.80932,True,0,0,0,,,,,,,,
100972574,Crashes_2010_2019_MPO,2015-10-02,2015,36.04526,-86.71704,False,0,0,0,,,,,,,,
100972105,Crashes_2010_2019_MPO,2015-10-02,2015,35.99859,-86.69229,False,0,0,0,,,,,,,,
100971724,Crashes_2010_2019_MPO,2015-10-02,2015,35.93496,-86.77669,False,0,0,0,,,,,,,,
100971553,Crashes_2010_2019_MPO,2015-10-02,2015,36.03991,-86.74202,False,0,0,0,,,,,,,,
100971816,Crashes_2010_2019_MPO,2015-10-02,2015,36.0422,-86.78228,False,0,0,0,,,,,,,,
100971986,Crashes_2010_2019_MPO,2015-10-02,2015,35.94505,-86.85314,False,0,0,0,,,,,,,,
100971723,Crashes_2010_2019_MPO,2015-10-02,2015,35.94666,-86.85186,False,0,0,0,,,,,,,,
100971954,Crashes_2010_2019_MPO,2015-10-02,2015,35.95521,-86.80393,False,0,0,0,,,,,,,,
100971686,Crashes_2010_2019_MPO,2015-10-02,2015,36.01689,-86.78609,True,0,0,0,,,,,,,,
100971862,Crashes_2010_2019_MPO,2015-10-02,2015,35.94776,-86.81919,False,0,0,0,,,,,,,,
100971725,Crashes_2010_2019_MPO,2015-10-02,2015,35.9352,-86.77578,False,0,0,0,,,,,,,,
100971564,Crashes_2010_2019_MPO,2015-10-02,2015,36.03196,-86.76284,False,0,0,0,,,,,,,,
100972435,Crashes_2010_2019_MPO,2015-10-02,2015,36.00721,-86.85592,False,0,0,0,,,,,,,,
100971726,Crashes_2010_2019_MPO,2015-10-02,2015,35.94285,-86.82075,False,0,0,0,,,,,,,,
100971933,Crashes_2010_2019_MPO,2015-10-02,2015,35.96502,-86.72739,True,0,0,0,,,,,,,,
100971878,Crashes_2010_2019_MPO,2015-10-02,2015,35.92609,-86.87139,False,0,0,0,,,,,,,,
100971301,Crashes_2010_2019_MPO,2015-10-02,2015,36.0402,-86.78263,False,0,0,0,,,,,,,,
100971924,Crashes_2010_2019_MPO,2015-10-02,2015,35.96983,-86.72376,True,0,0,0,,,,,,,,
100976955,Crashes_2010_2019_MPO,2015-10-03,2015,35.9292,-86.7166,False,0,0,0,,,,,,,,
100972593,Crashes_2010_2019_MPO,2015-10-03,2015,36.025024,-86.789276,True,0,0,0,,,,,,,,
100972900,Crashes_2010_2019_MPO,2015-10-03,2015,36.0409,-86.74369,False,0,0,0,,,,,,,,
100972607,Crashes_2010_2019_MPO,2015-10-03,2015,36.04042,-86.78261,False,0,0,0,,,,,,,,
100972301,Crashes_2010_2019_MPO,2015-10-03,2015,35.94694,-86.82157,False,0,0,0,,,,,,,,
100972475,Crashes_2010_2019_MPO,2015-10-03,2015,35.99781,-86.79886,True,0,0,0,,,,,,,,
100972777,Crashes_2010_2019_MPO,2015-10-03,2015,35.9325,-86.86247,False,0,0,0,,,,,,,,
100972659,Crashes_2010_2019_MPO,2015-10-03,2015,36.04171,-86.74835,False,0,0,0,,,,,,,,
100972658,Crashes_2010_2019_MPO,2015-10-03,2015,36.0417,-86.74862,False,0,0,0,,,,,,,,
100973100,Crashes_2010_2019_MPO,2015-10-04,2015,35.968952,-86.809349,True,0,0,0,,,,,,,,
100972958,Crashes_2010_2019_MPO,2015-10-04,2015,36.03127,-86.70031,False,0,0,0,,,,,,,,
100973174,Crashes_2010_2019_MPO,2015-10-04,2015,36.04537,-86.71326,False,0,0,0,,,,,,,,
100973044,Crashes_2010_2019_MPO,2015-10-04,2015,36.027453,-86.791984,True,0,0,0,,,,,,,,
100973198,Crashes_2010_2019_MPO,2015-10-04,2015,35.95694,-86.77531,True,0,0,0,,,,,,,,
100973535,Crashes_2010_2019_MPO,2015-10-04,2015,36.04584,-86.69012,False,0,0,0,,,,,,,,
100973326,Crashes_2010_2019_MPO,2015-10-04,2015,35.99945,-86.69343,False,0,0,0,,,,,,,,
100973360,Crashes_2010_2019_MPO,2015-10-04,2015,36.04533,-86.70221,False,0,0,0,,,,,,,,
100973344,Crashes_2010_2019_MPO,2015-10-04,2015,36.03387,-86.68111,False,0,0,0,,,,,,,,
100973465,Crashes_2010_2019_MPO,2015-10-04,2015,35.94624,-86.82121,False,0,0,0,,,,,,,,
100974380,Crashes_2010_2019_MPO,2015-10-05,2015,36.03047,-86.74398,False,0,0,0,,,,,,,,
100974262,Crashes_2010_2019_MPO,2015-10-05,2015,35.97492,-86.80456,True,0,0,0,,,,,,,,
100973472,Crashes_2010_2019_MPO,2015-10-05,2015,36.02044,-86.78208,True,0,0,0,,,,,,,,
100974083,Crashes_2010_2019_MPO,2015-10-05,2015,36.04543,-86.70361,False,0,0,0,,,,,,,,
100973979,Crashes_2010_2019_MPO,2015-10-05,2015,35.94682,-86.68386,False,0,0,0,,,,,,,,
100973512,Crashes_2010_2019_MPO,2015-10-05,2015,36.03768,-86.78489,False,0,0,0,,,,,,,,
100973931,Crashes_2010_2019_MPO,2015-10-05,2015,36.00453,-86.69157,False,0,0,0,,,,,,,,
100973829,Crashes_2010_2019_MPO,2015-10-05,2015,35.94697,-86.85161,False,0,0,0,,,,,,,,
100973524,Crashes_2010_2019_MPO,2015-10-05,2015,36.04059,-86.77107,False,0,0,0,,,,,,,,
100973673,Crashes_2010_2019_MPO,2015-10-05,2015,36.01286,-86.80081,True,0,0,0,,,,,,,,
100973586,Crashes_2010_2019_MPO,2015-10-05,2015,36.0412,-86.77954,False,0,0,0,,,,,,,,
100973839,Crashes_2010_2019_MPO,2015-10-05,2015,35.98496,-86.81806,True,0,0,0,,,,,,,,
100973807,Crashes_2010_2019_MPO,2015-10-05,2015,36.04115,-86.77638,False,0,0,0,,,,,,,,
100974674,Crashes_2010_2019_MPO,2015-10-06,2015,36.04711,-86.71457,False,0,0,0,,,,,,,,
100974442,Crashes_2010_2019_MPO,2015-10-06,2015,35.92957,-86.84187,False,0,0,0,,,,,,,,
100974874,Crashes_2010_2019_MPO,2015-10-06,2015,35.9295,-86.85299,False,0,0,0,,,,,,,,
100975957,Crashes_2010_2019_MPO,2015-10-06,2015,35.99751,-86.79674,True,0,0,0,,,,,,,,
100975292,Crashes_2010_2019_MPO,2015-10-06,2015,35.93421,-86.81974,False,0,0,0,,,,,,,,
100974441,Crashes_2010_2019_MPO,2015-10-06,2015,35.9507,-86.81568,False,0,0,0,,,,,,,,
100974261,Crashes_2010_2019_MPO,2015-10-06,2015,35.92332,-86.87286,False,0,0,0,,,,,,,,
100974565,Crashes_2010_2019_MPO,2015-10-06,2015,36.03336,-86.78872,True,0,0,0,,,,,,,,
100973978,Crashes_2010_2019_MPO,2015-10-06,2015,36.01533,-86.7859,True,0,0,0,,,,,,,,
100974162,Crashes_2010_2019_MPO,2015-10-06,2015,36.04217,-86.74397,False,0,0,0,,,,,,,,
100974512,Crashes_2010_2019_MPO,2015-10-06,2015,36.04027,-86.74501,False,0,0,0,,,,,,,,
100974172,Crashes_2010_2019_MPO,2015-10-06,2015,36.04113,-86.74642,False,0,0,0,,,,,,,,
100974551,Crashes_2010_2019_MPO,2015-10-06,2015,35.99457,-86.84724,False,0,0,0,,,,,,,,
100975273,Crashes_2010_2019_MPO,2015-10-07,2015,35.96681,-86.81119,True,0,0,0,,,,,,,,
100975045,Crashes_2010_2019_MPO,2015-10-07,2015,36.03869,-86.78312,False,0,0,0,,,,,,,,
100975126,Crashes_2010_2019_MPO,2015-10-07,2015,36.04539,-86.71297,False,0,0,0,,,,,,,,
100974983,Crashes_2010_2019_MPO,2015-10-07,2015,35.94683,-86.85172,False,0,0,0,,,,,,,,
100974680,Crashes_2010_2019_MPO,2015-10-07,2015,36.01561,-86.81929,True,0,0,0,,,,,,,,
100974857,Crashes_2010_2019_MPO,2015-10-07,2015,35.97687,-86.84022,False,0,0,0,,,,,,,,
100974875,Crashes_2010_2019_MPO,2015-10-07,2015,36.01318,-86.80057,True,0,0,1,,,,,,,,
100975370,Crashes_2010_2019_MPO,2015-10-07,2015,35.95523,-86.76703,True,0,0,0,,,,,,,,
100974947,Crashes_2010_2019_MPO,2015-10-07,2015,36.0374,-86.78657,False,0,0,0,,,,,,,,
100974910,Crashes_2010_2019_MPO,2015-10-07,2015,35.97315,-86.83223,True,0,0,0,,,,,,,,
100975372,Crashes_2010_2019_MPO,2015-10-07,2015,36.04942,-86.71379,False,0,0,0,,,,,,,,
100975369,Crashes_2010_2019_MPO,2015-10-07,2015,36.03671,-86.79087,True,0,0,0,,,,,,,,
100975326,Crashes_2010_2019_MPO,2015-10-08,2015,35.99922,-86.80923,True,0,0,0,,,,,,,,
100975334,Crashes_2010_2019_MPO,2015-10-08,2015,35.92321,-86.87307,False,0,0,0,,,,,,,,
100975620,Crashes_2010_2019_MPO,2015-10-08,2015,35.95889,-86.81598,False,0,0,0,,,,,,,,
100975387,Crashes_2010_2019_MPO,2015-10-08,2015,35.94636,-86.80871,False,0,0,0,,,,,,,,
100975492,Crashes_2010_2019_MPO,2015-10-08,2015,35.98576,-86.67993,False,0,0,0,,,,,,,,
100975573,Crashes_2010_2019_MPO,2015-10-08,2015,35.92819,-86.83094,False,0,0,0,,,,,,,,
100975401,Crashes_2010_2019_MPO,2015-10-08,2015,36.0453,-86.70168,False,0,0,0,,,,,,,,
100975407,Crashes_2010_2019_MPO,2015-10-08,2015,36.03747,-86.79098,False,0,0,0,,,,,,,,
100975818,Crashes_2010_2019_MPO,2015-10-08,2015,35.98525,-86.72858,True,0,0,0,,,,,,,,
100976237,Crashes_2010_2019_MPO,2015-10-08,2015,35.98416,-86.72337,True,0,0,0,,,,,,,,
100976489,Crashes_2010_2019_MPO,2015-10-09,2015,36.04921,-86.86971,False,0,0,0,,,,,,,,
100976271,Crashes_2010_2019_MPO,2015-10-09,2015,36.01506,-86.72547,False,0,0,0,,,,,,,,
100976244,Crashes_2010_2019_MPO,2015-10-09,2015,36.03306,-86.77382,False,0,0,0,,,,,,,,
100976253,Crashes_2010_2019_MPO,2015-10-09,2015,35.9963,-86.76776,True,0,0,0,,,,,,,,
100976471,Crashes_2010_2019_MPO,2015-10-09,2015,35.93731,-86.81787,False,0,0,0,,,,,,,,
100976113,Crashes_2010_2019_MPO,2015-10-09,2015,36.034611,-86.802909,True,0,0,0,,,,,,,,
100975955,Crashes_2010_2019_MPO,2015-10-09,2015,36.03755,-86.79215,False,0,0,0,,,,,,,,
100976137,Crashes_2010_2019_MPO,2015-10-09,2015,35.98695,-86.81657,True,0,0,0,,,,,,,,
100976339,Crashes_2010_2019_MPO,2015-10-09,2015,36.02159,-86.71096,False,0,0,0,,,,,,,,
100976319,Crashes_2010_2019_MPO,2015-10-09,2015,36.03305,-86.77371,False,0,0,0,,,,,,,,
100976320,Crashes_2010_2019_MPO,2015-10-09,2015,36.04519,-86.71543,False,0,0,0,,,,,,,,
100976512,Crashes_2010_2019_MPO,2015-10-09,2015,36.05151,-86.71436,False,0,0,0,,,,,,,,
100976833,Crashes_2010_2019_MPO,2015-10-10,2015,35.96656,-86.81952,True,0,0,0,,,,,,,,
100976894,Crashes_2010_2019_MPO,2015-10-10,2015,36.030678,-86.790878,True,0,0,0,,,,,,,,
100976792,Crashes_2010_2019_MPO,2015-10-10,2015,36.00786,-86.78734,True,0,0,0,,,,,,,,
100976620,Crashes_2010_2019_MPO,2015-10-10,2015,35.93215,-86.79441,False,0,0,0,,,,,,,,
100976747,Crashes_2010_2019_MPO,2015-10-10,2015,36.01793,-86.69867,False,0,0,0,,,,,,,,
100998087,Crashes_2010_2019_MPO,2015-10-10,2015,36.04517,-86.7797,False,1,0,0,,,,,,,,
100976988,Crashes_2010_2019_MPO,2015-10-10,2015,36.04345,-86.74414,False,0,0,0,,,,,,,,
100976939,Crashes_2010_2019_MPO,2015-10-10,2015,35.92254,-86.87194,False,0,0,0,,,,,,,,
100977150,Crashes_2010_2019_MPO,2015-10-11,2015,36.05225,-86.68171,False,0,0,0,,,,,,,,
100977191,Crashes_2010_2019_MPO,2015-10-11,2015,35.92556,-86.79108,False,0,0,0,,,,,,,,
100977363,Crashes_2010_2019_MPO,2015-10-11,2015,35.99371,-86.77542,True,0,0,0,,,,,,,,
100977958,Crashes_2010_2019_MPO,2015-10-12,2015,36.03899,-86.78258,False,0,0,0,,,,,,,,
100977955,Crashes_2010_2019_MPO,2015-10-12,2015,35.94896,-86.7496,True,0,0,0,,,,,,,,
100977943,Crashes_2010_2019_MPO,2015-10-12,2015,36.05084,-86.69815,False,0,0,0,,,,,,,,
100977874,Crashes_2010_2019_MPO,2015-10-12,2015,36.0374,-86.78657,False,0,0,0,,,,,,,,
100977820,Crashes_2010_2019_MPO,2015-10-12,2015,35.97734,-86.72553,True,0,0,0,,,,,,,,
100977852,Crashes_2010_2019_MPO,2015-10-12,2015,36.04552,-86.71169,False,0,0,0,,,,,,,,
100977747,Crashes_2010_2019_MPO,2015-10-12,2015,35.95201,-86.74153,True,0,0,0,,,,,,,,
100978001,Crashes_2010_2019_MPO,2015-10-12,2015,36.02493,-86.71901,False,0,0,0,,,,,,,,
100977945,Crashes_2010_2019_MPO,2015-10-12,2015,35.92389,-86.87728,False,0,0,0,,,,,,,,
100978066,Crashes_2010_2019_MPO,2015-10-12,2015,36.03899,-86.78258,False,0,0,0,,,,,,,,
100977947,Crashes_2010_2019_MPO,2015-10-12,2015,35.95098,-86.80631,False,0,0,0,,,,,,,,
100977685,Crashes_2010_2019_MPO,2015-10-12,2015,36.01533,-86.8163,True,0,0,0,,,,,,,,
100977808,Crashes_2010_2019_MPO,2015-10-12,2015,35.93186,-86.79403,False,0,0,0,,,,,,,,
100978696,Crashes_2010_2019_MPO,2015-10-13,2015,35.98635,-86.73664,True,0,0,0,,,,,,,,
100978657,Crashes_2010_2019_MPO,2015-10-13,2015,36.035316,-86.792,True,0,0,0,,,,,,,,
100979045,Crashes_2010_2019_MPO,2015-10-13,2015,35.93446,-86.81991,False,0,0,0,,,,,,,,
100978588,Crashes_2010_2019_MPO,2015-10-13,2015,36.03733,-86.70312,False,0,0,0,,,,,,,,
100978211,Crashes_2010_2019_MPO,2015-10-13,2015,36.04424,-86.71313,False,0,0,0,,,,,,,,
100978277,Crashes_2010_2019_MPO,2015-10-13,2015,36.0522,-86.74309,False,0,0,0,,,,,,,,
100978628,Crashes_2010_2019_MPO,2015-10-13,2015,35.99107,-86.68338,False,0,0,0,,,,,,,,
100978520,Crashes_2010_2019_MPO,2015-10-13,2015,35.999,-86.80851,True,0,0,0,,,,,,,,
100978283,Crashes_2010_2019_MPO,2015-10-13,2015,36.05113,-86.74328,False,0,0,0,,,,,,,,
100978678,Crashes_2010_2019_MPO,2015-10-13,2015,35.9667,-86.81117,True,0,0,0,,,,,,,,
100978333,Crashes_2010_2019_MPO,2015-10-13,2015,36.04653,-86.68335,False,0,0,0,,,,,,,,
100978506,Crashes_2010_2019_MPO,2015-10-13,2015,36.0473,-86.86274,False,0,0,0,,,,,,,,
100978959,Crashes_2010_2019_MPO,2015-10-14,2015,36.03175,-86.78961,True,0,0,0,,,,,,,,
100979179,Crashes_2010_2019_MPO,2015-10-14,2015,36.04545,-86.71243,False,0,0,0,,,,,,,,
100979498,Crashes_2010_2019_MPO,2015-10-14,2015,35.96718,-86.81374,True,0,0,0,,,,,,,,
100979156,Crashes_2010_2019_MPO,2015-10-14,2015,36.03745,-86.79074,False,0,0,0,,,,,,,,
100978943,Crashes_2010_2019_MPO,2015-10-14,2015,36.00135,-86.79025,True,0,0,0,,,,,,,,
100979052,Crashes_2010_2019_MPO,2015-10-14,2015,36.03599,-86.7872,True,0,0,0,,,,,,,,
100978897,Crashes_2010_2019_MPO,2015-10-14,2015,35.9264,-86.8244,False,0,0,0,,,,,,,,
100978825,Crashes_2010_2019_MPO,2015-10-14,2015,35.99769,-86.79773,True,0,0,0,,,,,,,,
100979632,Crashes_2010_2019_MPO,2015-10-14,2015,35.99492,-86.77187,True,0,0,0,,,,,,,,
100978997,Crashes_2010_2019_MPO,2015-10-14,2015,35.939,-86.81,False,0,0,0,,,,,,,,
100979347,Crashes_2010_2019_MPO,2015-10-14,2015,35.94683,-86.85172,False,0,0,0,,,,,,,,
100979681,Crashes_2010_2019_MPO,2015-10-14,2015,35.93131,-86.87665,False,0,0,0,,,,,,,,
100979059,Crashes_2010_2019_MPO,2015-10-14,2015,35.95579,-86.83076,False,0,0,0,,,,,,,,
100979027,Crashes_2010_2019_MPO,2015-10-14,2015,35.96588,-86.80316,True,0,0,0,,,,,,,,
100979134,Crashes_2010_2019_MPO,2015-10-14,2015,36.03691,-86.78267,False,0,0,0,,,,,,,,
100978757,Crashes_2010_2019_MPO,2015-10-14,2015,36.04128,-86.77767,False,0,0,0,,,,,,,,
100979182,Crashes_2010_2019_MPO,2015-10-14,2015,36.04891,-86.69113,False,0,0,0,,,,,,,,
100978935,Crashes_2010_2019_MPO,2015-10-14,2015,36.03989,-86.74178,False,0,0,0,,,,,,,,
100979046,Crashes_2010_2019_MPO,2015-10-14,2015,35.94805,-86.86358,False,0,0,0,,,,,,,,
100979310,Crashes_2010_2019_MPO,2015-10-15,2015,35.96199,-86.81523,False,0,0,0,,,,,,,,
100979345,Crashes_2010_2019_MPO,2015-10-15,2015,35.97039,-86.77379,True,0,0,0,,,,,,,,
100979691,Crashes_2010_2019_MPO,2015-10-15,2015,36.04479,-86.72487,False,0,0,0,,,,,,,,
100980041,Crashes_2010_2019_MPO,2015-10-15,2015,35.9324,-86.86253,False,0,0,0,,,,,,,,
100979655,Crashes_2010_2019_MPO,2015-10-15,2015,35.97475,-86.8317,True,0,0,0,,,,,,,,
100979306,Crashes_2010_2019_MPO,2015-10-15,2015,36.04519,-86.71588,False,0,0,0,,,,,,,,
100979641,Crashes_2010_2019_MPO,2015-10-15,2015,35.99456,-86.79777,True,0,0,0,,,,,,,,
100979279,Crashes_2010_2019_MPO,2015-10-15,2015,36.01673,-86.79809,True,0,0,0,,,,,,,,
100979285,Crashes_2010_2019_MPO,2015-10-15,2015,36.00668,-86.78856,True,0,0,0,,,,,,,,
100979490,Crashes_2010_2019_MPO,2015-10-15,2015,35.966718,-86.809126,True,0,0,0,,,,,,,,
100980052,Crashes_2010_2019_MPO,2015-10-15,2015,35.95681,-86.84372,False,0,0,0,,,,,,,,
100979756,Crashes_2010_2019_MPO,2015-10-15,2015,36.04545,-86.7039,False,0,0,0,,,,,,,,
100979799,Crashes_2010_2019_MPO,2015-10-15,2015,36.027092,-86.791336,True,0,0,0,,,,,,,,
100981631,Crashes_2010_2019_MPO,2015-10-15,2015,35.9759,-86.67823,False,0,0,0,,,,,,,,
100979689,Crashes_2010_2019_MPO,2015-10-15,2015,35.95108,-86.84831,False,0,0,0,,,,,,,,
100979877,Crashes_2010_2019_MPO,2015-10-15,2015,36.04513,-86.68592,False,0,0,1,,,,,,,,
100979764,Crashes_2010_2019_MPO,2015-10-15,2015,35.93182,-86.79406,False,0,0,0,,,,,,,,
100979473,Crashes_2010_2019_MPO,2015-10-15,2015,35.97039,-86.77379,True,0,0,0,,,,,,,,
100979463,Crashes_2010_2019_MPO,2015-10-15,2015,36.0374,-86.78657,False,0,0,0,,,,,,,,
101000777,Crashes_2010_2019_MPO,2015-10-15,2015,36.04013,-86.74456,False,0,0,0,,,,,,,,
100980300,Crashes_2010_2019_MPO,2015-10-15,2015,35.92368,-86.79065,False,0,0,0,,,,,,,,
100979300,Crashes_2010_2019_MPO,2015-10-15,2015,36.04013,-86.78074,False,0,0,0,,,,,,,,
100979653,Crashes_2010_2019_MPO,2015-10-15,2015,35.99643,-86.78798,True,0,0,0,,,,,,,,
100979642,Crashes_2010_2019_MPO,2015-10-15,2015,36.04078,-86.7796,False,0,0,0,,,,,,,,
100979343,Crashes_2010_2019_MPO,2015-10-15,2015,36.0243,-86.74239,False,0,0,0,,,,,,,,
100979283,Crashes_2010_2019_MPO,2015-10-15,2015,36.03953,-86.78172,False,0,0,0,,,,,,,,
100980249,Crashes_2010_2019_MPO,2015-10-16,2015,36.04071,-86.77973,False,0,0,0,,,,,,,,
100980145,Crashes_2010_2019_MPO,2015-10-16,2015,35.9463,-86.8085,False,0,0,0,,,,,,,,
100980536,Crashes_2010_2019_MPO,2015-10-16,2015,35.95527,-86.84515,False,0,0,0,,,,,,,,
100980775,Crashes_2010_2019_MPO,2015-10-16,2015,35.95497,-86.81178,False,0,0,0,,,,,,,,
100981491,Crashes_2010_2019_MPO,2015-10-16,2015,35.95366,-86.81218,False,0,0,1,,,,,,,,
100980210,Crashes_2010_2019_MPO,2015-10-16,2015,36.04543,-86.70361,False,0,0,0,,,,,,,,
100980400,Crashes_2010_2019_MPO,2015-10-16,2015,35.96518,-86.80029,True,0,0,0,,,,,,,,
100980012,Crashes_2010_2019_MPO,2015-10-16,2015,35.99742,-86.79551,True,0,0,0,,,,,,,,
100980294,Crashes_2010_2019_MPO,2015-10-16,2015,35.96589,-86.81393,False,0,0,0,,,,,,,,
100980299,Crashes_2010_2019_MPO,2015-10-16,2015,35.95693,-86.84145,False,0,0,0,,,,,,,,
100980808,Crashes_2010_2019_MPO,2015-10-16,2015,36.05234,-86.77558,False,0,0,1,,,,,,,,
100980444,Crashes_2010_2019_MPO,2015-10-16,2015,36.03948,-86.78177,False,0,0,0,,,,,,,,
100980761,Crashes_2010_2019_MPO,2015-10-16,2015,35.92368,-86.86776,False,0,0,0,,,,,,,,
100980248,Crashes_2010_2019_MPO,2015-10-16,2015,36.04114,-86.77621,False,0,0,0,,,,,,,,
100980572,Crashes_2010_2019_MPO,2015-10-16,2015,35.92707,-86.82445,False,0,0,0,,,,,,,,
100980768,Crashes_2010_2019_MPO,2015-10-17,2015,36.01228,-86.82704,True,0,0,0,,,,,,,,
100981082,Crashes_2010_2019_MPO,2015-10-17,2015,36.04123,-86.77706,False,0,0,0,,,,,,,,
100980908,Crashes_2010_2019_MPO,2015-10-17,2015,36.0409,-86.77938,False,0,0,0,,,,,,,,
100980731,Crashes_2010_2019_MPO,2015-10-17,2015,35.96518,-86.80029,True,0,0,0,,,,,,,,
100981317,Crashes_2010_2019_MPO,2015-10-17,2015,35.92403,-86.8699,False,0,0,0,,,,,,,,
100981039,Crashes_2010_2019_MPO,2015-10-17,2015,36.04543,-86.70361,False,0,0,0,,,,,,,,
100980650,Crashes_2010_2019_MPO,2015-10-17,2015,35.9774,-86.77677,True,0,0,0,,,,,,,,
100980887,Crashes_2010_2019_MPO,2015-10-17,2015,35.9647,-86.81129,False,0,0,0,,,,,,,,
100980793,Crashes_2010_2019_MPO,2015-10-17,2015,35.96374,-86.8105,False,0,0,0,,,,,,,,
100981521,Crashes_2010_2019_MPO,2015-10-18,2015,35.94096,-86.80462,False,0,0,0,,,,,,,,
100981541,Crashes_2010_2019_MPO,2015-10-18,2015,35.92641,-86.82447,False,0,0,0,,,,,,,,
100981341,Crashes_2010_2019_MPO,2015-10-18,2015,36.05366,-86.71502,False,0,0,0,,,,,,,,
100981340,Crashes_2010_2019_MPO,2015-10-18,2015,35.99687,-86.68989,False,0,0,0,,,,,,,,
100981468,Crashes_2010_2019_MPO,2015-10-18,2015,35.95309,-86.81238,False,0,0,0,,,,,,,,
100981156,Crashes_2010_2019_MPO,2015-10-18,2015,36.03215,-86.76469,False,0,0,0,,,,,,,,
100981740,Crashes_2010_2019_MPO,2015-10-19,2015,36.03047,-86.74398,False,0,0,0,,,,,,,,
100982036,Crashes_2010_2019_MPO,2015-10-19,2015,36.03599,-86.7872,True,0,0,0,,,,,,,,
100981931,Crashes_2010_2019_MPO,2015-10-19,2015,35.97334,-86.83305,True,0,0,1,,,,,,,,
100981717,Crashes_2010_2019_MPO,2015-10-19,2015,35.99356,-86.81446,True,0,0,0,,,,,,,,
100982279,Crashes_2010_2019_MPO,2015-10-19,2015,35.98823,-86.68118,False,0,0,0,,,,,,,,
100981841,Crashes_2010_2019_MPO,2015-10-19,2015,35.95526,-86.82588,False,0,0,0,,,,,,,,
100981791,Crashes_2010_2019_MPO,2015-10-19,2015,35.9579,-86.80257,False,0,0,0,,,,,,,,
100981868,Crashes_2010_2019_MPO,2015-10-19,2015,36.034082,-86.801525,True,0,0,0,,,,,,,,
100982215,Crashes_2010_2019_MPO,2015-10-19,2015,35.94475,-86.82827,False,0,0,0,,,,,,,,
100982117,Crashes_2010_2019_MPO,2015-10-19,2015,36.03987,-86.78102,False,0,0,0,,,,,,,,
